id_client,nom_famille,sexe,email,Année,tranche_revenus,enfants,Somme de enfant_conduite_accompagne,adresse,lat,lon,date_demande,etat_dossier,formule,tranche_devis,type_vehicule,age_vehicule,est_rouge,usage_vehicule,type_conduite,Somme de points_perdus
905883739,Boucher,F,eberger@tiscali.fr,1971,60k-80k€,false,0,30 Rue du Pont Boutier 15210 Madic,45.378978,2.455002,2022-01-27 13:08:08,complet,dev_integral,300-400€,Pickup,11,yes,Commercial,z_Highly Rural/ Rural,2
460845643,Boucher,F,noelanouk@voila.fr,1962,20k-40k€,false,0,7 Rue de la Chaume 18000 Bourges,47.125766,2.402673,2022-03-10 16:31:37,complet,dev_integral,300-400€,z_SUV,12,no,Commercial,Highly Urban/ Urban,3
699416315,Boucher,F,payetgilles@voila.fr,1940,60k-80k€,true,0,26 Route de Père de Montfort 44160 Pontchâteau,47.436554,'-2.139663,2022-01-06 12:56:42,complet,dev_express,200-300€,Sports Car,12,no,Private,Highly Urban/ Urban,0
270029813,Boucher,M,hernandezhugues@hotmail.fr,1938,40k-60k€,false,0,4 Rue Gabriel Péri 94880 Noiseau,48.777967,2.546729,2022-05-26 01:19:31,complet,dev_integral,300-400€,Panel Truck,8,no,Commercial,z_Highly Rural/ Rural,2
863684199,Bouchet,F,guillaumemillet@voila.fr,1954,< 20k€,true,1,20 Résidence des Beaux Lieux 95550 Bessancourt,49.038694,2.207611,2022-02-02 08:14:17,complet,dev_premium,400-500€,z_SUV,10,no,Private,Highly Urban/ Urban,0
161886800,Boulay,M,guyotrenee@gmail.com,2019,60k-80k€,true,0,2 Impasse de la Moutaudière 35370 Étrelles,48.061543,'-1.189517,2022-04-11 23:33:50,complet,dev_integral,300-400€,Minivan,,no,Private,Highly Urban/ Urban,0
335375976,Bourdon,M,capucine49@wanadoo.fr,1949,60k-80k€,true,0,8 Allée des Terres Pures 86000 Poitiers,46.591258,0.375545,2022-05-28 03:24:40,complet,dev_express,200-300€,z_SUV,6,no,Private,Highly Urban/ Urban,2
346258674,Bourdon,M,zsanchez@free.fr,2011,< 20k€,true,0,11 Rue Jean Jaurès 87500 Saint-Yrieix-la-Perche,45.510434,1.225796,2022-04-23 18:46:21,complet,dev_integral,300-400€,z_SUV,10,no,Commercial,Highly Urban/ Urban,4
982415908,Bousquet,F,adrien35@hotmail.fr,1977,60k-80k€,false,0,649 Route de Générac 30800 Saint-Gilles,43.677656,4.413426,2022-03-28 01:51:32,complet,dev_express,200-300€,Panel Truck,15,yes,Commercial,Highly Urban/ Urban,0
624278100,Bousquet,F,margaud20@sfr.fr,1989,20k-40k€,false,0,15 Rue des Bruyères 40530 Labenne,43.60368,'-1.439442,2022-05-20 00:54:31,complet,dev_integral,300-400€,z_SUV,9,no,Private,z_Highly Rural/ Rural,3
994969966,Bousquet,F,michelletorres@yahoo.fr,1995,< 20k€,true,0,9A Avenue de Mirandol 48000 Mende,44.522707,3.510326,2022-01-07 08:04:44,complet,dev_premium,400-500€,Pickup,5,yes,Commercial,Highly Urban/ Urban,0
895826770,Bousquet,M,odettelucas@noos.fr,1950,100k-120k€,true,0,6 Rue de la Mairie 80230 Pendé,50.158468,1.587383,2022-02-23 11:01:49,complet,dev_express,200-300€,Minivan,16,yes,Private,Highly Urban/ Urban,0
922967381,Boutin,M,olanglois@free.fr,1963,20k-40k€,false,0,8 Rue Jockay 8200 Balan,49.688788,4.959751,2022-05-29 19:59:25,complet,dev_premium,300-400€,z_SUV,1,no,Commercial,z_Highly Rural/ Rural,0
50401499,Boutin,M,tlemoine@sfr.fr,1985,80k-100k€,false,0,17 Allée du Fer à Cheval 64200 Biarritz,43.476416,'-1.557926,2022-04-26 08:50:42,complet,dev_premium,400-500€,Minivan,9,yes,Commercial,Highly Urban/ Urban,0
124334242,Boutin,M,zoepons@noos.fr,1985,60k-80k€,false,0,30 Route des 3 Sources 39700 Dampierre,47.171956,5.72837,2022-02-05 20:30:47,complet,dev_integral,200-300€,z_SUV,14,no,Private,Highly Urban/ Urban,4
522803483,Boutin de Thierry,F,antoinebarbe@yahoo.fr,1942,20k-40k€,false,0,3 Rue de la Serre 39700 Châtenois,47.147238,5.552497,2022-01-25 07:45:23,complet,dev_express,200-300€,z_SUV,6,no,Private,z_Highly Rural/ Rural,0
401200262,Bouvet,F,dbonnet@noos.fr,1974,,false,0,29 Rue de Rigaudou 47510 Foulayronnes,44.244412,0.649379,2022-03-26 07:37:33,complet,dev_integral,300-400€,Panel Truck,10,yes,Commercial,Highly Urban/ Urban,1
252778951,Bouvet,F,martingrenier@free.fr,1950,40k-60k€,false,0,9 Rue du Porche Mas Thibert 13104 Arles,43.555362,4.730418,2022-02-24 09:29:20,complet,dev_integral,300-400€,Panel Truck,,yes,Commercial,Highly Urban/ Urban,5
10755990,Bouvet,F,vmerle@noos.fr,1970,40k-60k€,false,0,41 Rue des Loges 57950 Montigny-lès-Metz,49.101065,6.158887,2022-05-17 22:41:48,complet,dev_integral,300-400€,Pickup,1,yes,Private,z_Highly Rural/ Rural,1
10755990,Bouvet,M,gmoulin@free.fr,1998,40k-60k€,false,0,10 Place de l'Hôtel de Ville 32600 L'Isle-Jourdain,43.613148,1.082431,2022-03-18 08:18:42,complet,dev_integral,300-400€,Minivan,1,yes,Private,z_Highly Rural/ Rural,0
773276018,Bouvier,F,chantal24@club-internet.fr,1988,20k-40k€,true,0,32 Chemin des Cendres 92000 Nanterre,48.876912,2.206746,2022-04-13 12:18:53,complet,dev_integral,300-400€,z_SUV,6,no,Commercial,Highly Urban/ Urban,1
557742413,Bouvier,M,ppicard@voila.fr,1993,> 120k€,true,0,6 Rue du Réservoir 90370 Réchésy,47.505229,7.118337,2022-05-29 01:33:19,complet,dev_integral,300-400€,Panel Truck,19,yes,Commercial,Highly Urban/ Urban,0
22905935,Boyer,F,voisinisaac@ifrance.com,1973,60k-80k€,false,0,6 Villa du Bel-Air 93800 Épinay-sur-Seine,48.955859,2.3204,2022-01-07 08:08:56,complet,dev_vip,> 600€,Pickup,9,yes,Private,Highly Urban/ Urban,2
199865035,Breton,F,nathguyot@tiscali.fr,1940,20k-40k€,false,0,42 Rue Gambetta 79000 Niort,46.327342,'-0.468956,2022-05-13 15:01:42,complet,dev_integral,300-400€,Minivan,1,no,Commercial,Highly Urban/ Urban,0
407556242,Breton,F,pgillet@tiscali.fr,1982,> 120k€,true,1,8 Rue Raymond Joyeux 23300 La Souterraine,46.229852,1.481948,2022-01-11 17:35:07,complet,dev_vip,> 600€,Panel Truck,18,no,Commercial,Highly Urban/ Urban,0
18096053,Breton,F,reynaudines@hotmail.fr,1970,40k-60k€,false,0,7 Place du Vatican 12170 Réquista,44.032858,2.534405,2022-03-08 15:24:45,complet,dev_integral,300-400€,Minivan,1,no,Private,Highly Urban/ Urban,1
320947832,Breton,F,tlebreton@hotmail.fr,1971,20k-40k€,true,0,112 Rue Pelleport 75020 Paris,48.869634,2.400375,2022-04-14 13:13:38,complet,dev_express,200-300€,Pickup,1,no,Commercial,Highly Urban/ Urban,7
166887755,Breton,M,etienne13@gmail.com,1966,60k-80k€,true,0,40 Rue Jacques Brel 88190 Golbey,48.198577,6.421599,2022-04-02 01:41:56,complet,dev_express,200-300€,Sports Car,,no,Private,Highly Urban/ Urban,0
329152754,Breton-Rey,M,richardvincent@sfr.fr,1965,40k-60k€,true,0,4 Château Gaillard 41400 Vallières-les-Grandes,47.42445,1.14641,2022-01-11 16:57:31,complet,dev_integral,200-300€,Sports Car,2,no,Private,z_Highly Rural/ Rural,0
422175609,Briand,F,alabbe@yahoo.fr,1977,,true,0,21 Rue Pierreuse 72170 Ségrie,48.199369,0.024407,2022-04-24 23:44:48,complet,dev_premium,500-600€,Sports Car,7,no,Private,Highly Urban/ Urban,6
541204921,Briand,M,amunoz@yahoo.fr,1959,60k-80k€,false,0,4 Rue des Pinsons 40160 Ychoux,44.326503,'-0.961772,2022-01-06 06:03:12,complet,dev_premium,400-500€,Minivan,16,no,Private,z_Highly Rural/ Rural,1
141677056,Brun Le Klein,M,vincent61@yahoo.fr,1966,80k-100k€,true,0,45 Rue du Château d'Eau 28300 Mainvilliers,48.450264,1.45098,2022-02-17 21:50:53,complet,dev_express,200-300€,Minivan,11,yes,Private,Highly Urban/ Urban,2
250477489,Bruneau,M,penelope73@free.fr,1951,60k-80k€,false,0,8 Rue Francois Kniebihli 28700 Denonville,48.393998,1.808696,2022-04-17 13:11:36,complet,dev_integral,300-400€,Pickup,15,no,Private,Highly Urban/ Urban,0
839427801,Bruneau Le Louis,F,jeannelevy@hotmail.fr,1962,> 120k€,false,0,16 Rue Paul Éluard 39100 Dole,47.087562,5.468974,2022-01-29 15:32:16,complet,dev_integral,300-400€,Van,14,yes,Private,Highly Urban/ Urban,0
296809989,Brunel,F,techercolette@noos.fr,1967,40k-60k€,true,0,3 Rue Gaston Baty 42410 Pélussin,45.418683,4.682728,2022-05-14 13:46:00,complet,dev_integral,200-300€,Van,9,yes,Commercial,Highly Urban/ Urban,4
923115251,Brunel,F,xlegros@orange.fr,1955,60k-80k€,false,0,45 Rue Salvador Allende 70400 Héricourt,47.58095,6.756678,2022-04-16 10:28:32,complet,dev_integral,200-300€,Pickup,10,yes,Private,Highly Urban/ Urban,2
883295992,Brunel du Rodriguez,F,elisabeth88@orange.fr,1958,40k-60k€,false,0,172 Rue de Suresnes 92000 Nanterre,48.881837,2.217792,2022-05-20 22:56:51,complet,dev_integral,300-400€,Minivan,16,no,Private,Highly Urban/ Urban,0
954212606,Brunel-Charpentier,F,bazinanouk@orange.fr,1943,60k-80k€,true,0,36 Rue de l'Armandel 17590 Saint-Clément-des-Baleines,46.227295,'-1.544319,2022-02-14 02:00:18,complet,dev_premium,400-500€,Minivan,9,no,Private,z_Highly Rural/ Rural,2
5489257,Brunet,M,leonjoubert@orange.fr,1947,,true,2,18 Rue du Docteur Guérin 59240 Dunkerque,51.050508,2.41801,2022-02-07 09:30:27,complet,dev_express,200-300€,z_SUV,9,no,Commercial,Highly Urban/ Urban,3
995880115,Brunet Le Bouchet,F,astrid37@yahoo.fr,1972,60k-80k€,false,0,32 Rue Principale 48190 Le Bleymard,44.487084,3.735749,2022-04-21 08:04:40,complet,dev_express,200-300€,Panel Truck,15,yes,Commercial,Highly Urban/ Urban,0
621496694,Brunet-Guillou,F,plambert@noos.fr,1976,80k-100k€,true,0,35 Rue de la Pinède 13790 Châteauneuf-le-Rouge,43.484107,5.599047,2022-03-31 08:06:25,complet,dev_express,200-300€,z_SUV,20,no,Private,Highly Urban/ Urban,0
232648329,Buisson,M,laporteelise@ifrance.com,1968,,false,0,58 Boulevard de Bryas 36000 Châteauroux,46.810666,1.70609,2022-04-25 17:47:22,complet,dev_express,200-300€,Van,14,no,Private,Highly Urban/ Urban,1
886732326,Buisson,M,qduval@noos.fr,1956,60k-80k€,false,0,34 Boulevard Jean Baptiste Benezech 34590 Marsillargues,43.664804,4.18119,2022-01-24 10:55:05,complet,dev_integral,200-300€,z_SUV,18,no,Private,Highly Urban/ Urban,7
808472993,Buisson-Imbert,M,augusteollivier@gmail.com,1933,40k-60k€,false,0,63 Rue Henri Peuzin 5700 Serres,44.42884,5.715359,2022-01-08 07:30:41,complet,dev_express,200-300€,Sports Car,12,no,Private,Highly Urban/ Urban,3
918957801,Camus,F,michelraymond@sfr.fr,1995,20k-40k€,true,0,77 Rue des Contours 73230 Saint-Alban-Leysse,45.577462,5.95005,2022-05-31 07:38:15,complet,dev_integral,300-400€,Minivan,,yes,Commercial,Highly Urban/ Urban,6
934611742,Camus-Robin,M,penelopedupuy@noos.fr,1981,,false,0,22 Rue des Narcisses 30130 Pont-Saint-Esprit,44.260518,4.637825,2022-05-01 19:40:24,complet,dev_express,200-300€,z_SUV,7,no,Private,Highly Urban/ Urban,3
848354716,Carlier,F,fsimon@tiscali.fr,2003,< 20k€,true,0,135 Allée des Lys 20290 Borgo,42.574606,9.462799,2022-05-10 07:15:08,complet,dev_express,200-300€,z_SUV,8,no,Commercial,z_Highly Rural/ Rural,3
302592534,Carlier,M,emmanuelle84@gmail.com,1988,40k-60k€,false,0,700 Chemin des Bogeys 74540 Cusy,45.755665,6.021925,2022-05-18 16:18:06,complet,dev_express,200-300€,Sports Car,7,yes,Commercial,Highly Urban/ Urban,0
833179867,Carlier de la Adam,M,yguillou@laposte.net,1932,80k-100k€,false,0,9 Rue aux Pareurs 80100 Abbeville,50.109377,1.832168,2022-02-24 00:48:26,complet,dev_express,200-300€,z_SUV,15,no,Private,Highly Urban/ Urban,2
86772573,Caron,F,etiennepetitjean@dbmail.com,1965,40k-60k€,false,0,649 Chemin de la Martourette Vc 25 6530 Le Tignet,43.63596,6.844772,2022-04-19 19:04:55,complet,dev_integral,200-300€,Minivan,11,no,Private,Highly Urban/ Urban,2
365196787,Caron-Godard,F,cohenedouard@gmail.com,1972,40k-60k€,false,0,125 Avenue Jean Jaurès (Route de Sarlat) 24290 Montignac,45.064681,1.172321,2022-04-11 05:16:58,complet,dev_integral,300-400€,Minivan,13,no,Commercial,Highly Urban/ Urban,4
856378045,Carpentier,M,rene53@wanadoo.fr,1978,< 20k€,false,0,9 Allée Louis Aragon 86180 Buxerolles,46.600145,0.361144,2022-02-25 01:50:07,complet,dev_integral,200-300€,z_SUV,6,no,Private,z_Highly Rural/ Rural,7
978503862,Carre,F,arnaudecoulon@noos.fr,1997,20k-40k€,false,0,16 Route d'Allogny 18110 Saint-Palais,47.234165,2.415297,2022-03-15 03:15:04,complet,dev_integral,300-400€,Pickup,14,yes,Commercial,z_Highly Rural/ Rural,4
37461363,Carre,M,lefebvreelisabeth@gmail.com,1941,40k-60k€,false,0,1 Rue de Baillousti 11120 Moussan,43.232592,2.948134,2022-02-19 05:07:40,complet,dev_premium,500-600€,z_SUV,15,no,Private,Highly Urban/ Urban,5
42018118,Carre,M,traoremargot@voila.fr,2004,40k-60k€,true,0,87 Chemin de Combes 7430 Davézieux,45.260232,4.712201,2022-05-06 19:28:17,complet,dev_express,200-300€,z_SUV,5,no,Commercial,Highly Urban/ Urban,1
317029629,Charles,F,adelaidelabbe@live.com,1982,> 120k€,false,0,17 Rue Henri Lamarque 64140 Lons,43.312116,'-0.411714,2022-01-18 19:42:23,complet,dev_express,200-300€,Minivan,11,no,Private,z_Highly Rural/ Rural,0
573751437,Charles,F,charlesjoly@tiscali.fr,1992,60k-80k€,true,0,7 Rue de l'Égalité 70250 Ronchamp,47.699929,6.624824,2022-03-23 22:20:50,complet,dev_premium,400-500€,z_SUV,15,no,Private,z_Highly Rural/ Rural,2
476931149,Charles,F,ggirard@dbmail.com,2000,60k-80k€,false,0,43 Rue des Vosges 93130 Noisy-le-Sec,48.888932,2.446552,2022-02-24 04:11:14,complet,dev_express,200-300€,Panel Truck,14,no,Commercial,Highly Urban/ Urban,10
807382773,Charpentier,F,claude94@club-internet.fr,2006,40k-60k€,false,0,3 Rue des Vieilles Prisons 18200 Saint-Amand-Montrond,46.721935,2.508293,2022-04-11 13:50:10,complet,dev_integral,300-400€,Van,11,no,Commercial,Highly Urban/ Urban,8
429992959,Charpentier,F,jwagner@wanadoo.fr,1950,60k-80k€,false,0,6 Rue du Rempart 23800 Dun-le-Palestel,46.305447,1.662321,2022-05-08 13:32:05,complet,dev_express,200-300€,z_SUV,18,no,Private,Highly Urban/ Urban,0
103995962,Charpentier-Jourdan,F,blanchetpaulette@yahoo.fr,1971,20k-40k€,true,0,18 Avenue de la Forêt 91390 Morsang-sur-Orge,48.650076,2.357321,2022-04-03 22:13:58,complet,dev_integral,300-400€,z_SUV,5,no,Private,z_Highly Rural/ Rural,0
877277908,Charrier,F,icohen@dbmail.com,1971,> 120k€,false,0,1 Place de l'Église 28310 Baudreville,48.331748,1.905827,2022-03-30 17:24:37,complet,dev_express,200-300€,Minivan,13,no,Private,Highly Urban/ Urban,0
746249238,Charrier,F,margot60@bouygtel.fr,1998,> 120k€,false,0,12 Rue du Parc 71150 Fontaines,46.853455,4.771906,2022-01-19 11:20:35,complet,dev_integral,300-400€,Panel Truck,1,yes,Commercial,Highly Urban/ Urban,2
184578161,Charrier,M,marcmorin@hotmail.fr,1938,40k-60k€,false,0,4 Rue Peyredieu du Charlat 81100 Castres,43.593659,2.242786,2022-05-11 02:24:06,complet,dev_express,200-300€,Minivan,13,no,Private,Highly Urban/ Urban,0
80263404,Charrier,M,valerie91@yahoo.fr,1947,< 20k€,true,1,16 Rue de la Fontaine 72130 Sougé-le-Ganelon,48.318992,'-0.031898,2022-01-21 11:49:46,complet,dev_premium,500-600€,z_SUV,1,no,Private,Highly Urban/ Urban,0
384628643,Charrier du David,F,diazlucas@yahoo.fr,1998,40k-60k€,false,0,1 Rue de Lisbonne 53950 Louverné,48.111941,'-0.715521,2022-03-22 13:32:35,complet,dev_integral,200-300€,Sports Car,1,no,Private,z_Highly Rural/ Rural,0
450097524,Charrier du Rousseau,F,lagardepierre@hotmail.fr,1974,100k-120k€,false,0,86 Impasse du Bourg 1190 Ozan,46.392005,4.916731,2022-03-23 16:17:22,complet,dev_express,200-300€,Panel Truck,16,yes,Commercial,Highly Urban/ Urban,1
977521421,Chartier,F,elisabethguillet@yahoo.fr,1966,60k-80k€,true,0,6 Chemin de Cardenouze 12740 Sébazac-Concourès,44.418875,2.574234,2022-02-21 10:07:06,complet,dev_integral,300-400€,Minivan,15,yes,Private,Highly Urban/ Urban,1
725245227,Chartier,F,jbarre@voila.fr,1969,20k-40k€,false,0,19 Rue Clémenceau 62164 Ambleteuse,50.812434,1.614457,2022-05-06 12:51:20,complet,dev_integral,300-400€,Minivan,1,no,Private,z_Highly Rural/ Rural,1
361438642,Chartier,F,kle-roux@hotmail.fr,1937,100k-120k€,false,0,3 Rue Lucas 82170 Grisolles,43.830613,1.296653,2022-05-07 14:05:04,complet,dev_express,200-300€,Van,12,no,Commercial,Highly Urban/ Urban,2
352733454,Chartier,M,laurentlebon@ifrance.com,1991,100k-120k€,false,0,3 Rue Notre-Dame du Château 24100 Bergerac,44.850327,0.482738,2022-03-09 16:06:41,complet,dev_premium,400-500€,z_SUV,12,no,Private,Highly Urban/ Urban,2
943460621,Chauveau,F,bernardceline@ifrance.com,1972,20k-40k€,false,0,72A Rue des Pêcheurs 74500 Meillerie,46.407473,6.720074,2022-01-12 03:39:07,complet,dev_integral,300-400€,Pickup,5,yes,Commercial,z_Highly Rural/ Rural,1
30587067,Chauveau,F,navarroelisabeth@sfr.fr,1943,80k-100k€,false,0,10 Rue Gutenberg 76600 Le Havre,49.499947,0.155671,2022-02-25 11:45:18,complet,dev_express,200-300€,Minivan,17,no,Private,Highly Urban/ Urban,2
173124759,Chauveau,M,henri78@bouygtel.fr,2004,60k-80k€,false,0,7 Boulevard Ararat 13013 Marseille,43.330317,5.418519,2022-05-10 07:12:09,complet,dev_express,200-300€,Pickup,,yes,Private,Highly Urban/ Urban,0
466393960,Chauvet,M,da-silvalorraine@dbmail.com,1968,,false,0,15 Boulevard Claude Antonetti 13821 La Penne-sur-Huveaune,43.287014,5.514412,2022-02-27 16:55:05,complet,dev_express,200-300€,z_SUV,7,no,Commercial,Highly Urban/ Urban,1
280912778,Chauvet,M,eleonorepinto@tele2.fr,1945,80k-100k€,false,0,5A Rue de l'Abreuvoir 77440 Armentières-en-Brie,48.976947,3.020104,2022-03-27 09:37:16,complet,dev_express,200-300€,Pickup,9,no,Private,Highly Urban/ Urban,1
992004739,Chevalier,F,brunellucie@bouygtel.fr,1942,20k-40k€,true,0,120 Rue Lascostes 46110 Vayrac,44.951912,1.705754,2022-05-09 23:43:14,complet,dev_express,200-300€,Sports Car,1,no,Private,Highly Urban/ Urban,0
46204215,Chevallier,F,elisabeth45@free.fr,1934,20k-40k€,true,0,18 Rue du Bacchu Ber 5100 Briançon,44.885866,6.635873,2022-05-11 19:57:03,complet,dev_integral,300-400€,z_SUV,12,no,Private,Highly Urban/ Urban,0
185797662,Chevallier,F,emmanuelle25@bouygtel.fr,1943,100k-120k€,false,0,44TER Rue de la Plaine 91670 Angerville,48.317884,1.991835,2022-02-10 06:27:51,complet,dev_express,200-300€,z_SUV,15,no,Private,Highly Urban/ Urban,4
409115771,Chrétien,M,luc33@orange.fr,1973,> 120k€,false,0,3 Rue du Centre 29640 Plougonven,48.521928,'-3.713427,2022-01-22 04:31:37,complet,dev_integral,200-300€,Minivan,19,yes,Private,Highly Urban/ Urban,0
613258442,Chrétien,M,maggiecoulon@ifrance.com,1950,60k-80k€,true,0,4 Rue du Logis de Chambroie 16600 Mornac,45.683297,0.279709,2022-01-20 06:27:49,complet,dev_express,200-300€,z_SUV,5,no,Private,z_Highly Rural/ Rural,4
325267397,Clément,F,gmorel@club-internet.fr,1948,20k-40k€,true,0,26 Square des Rossignols 91100 Villabé,48.583182,2.460317,2022-02-22 18:20:24,complet,dev_integral,200-300€,Pickup,9,yes,Commercial,z_Highly Rural/ Rural,0
8467576,Clément,M,poulainaime@voila.fr,2020,60k-80k€,true,2,29 Avenue du 1er Mai 59580 Aniche,50.331909,3.241333,2022-05-04 06:00:27,complet,dev_express,200-300€,Minivan,7,yes,Private,Highly Urban/ Urban,0
702961342,Clément,M,zoephilippe@live.com,1960,20k-40k€,false,0,1512 Chemin de Lavilledieu 82100 Labastide-du-Temple,44.072655,1.200894,2022-04-30 22:44:59,complet,dev_premium,500-600€,Sports Car,1,no,Private,Highly Urban/ Urban,0
585866711,Clerc,M,honorethomas@ifrance.com,1939,80k-100k€,false,0,2 Rue du Chambon 63800 Cournon-d'Auvergne,45.729251,3.192132,2022-03-19 17:09:26,complet,dev_integral,300-400€,Pickup,13,no,Private,Highly Urban/ Urban,0
387957280,Clerc du Paul,M,ybonneau@yahoo.fr,1996,20k-40k€,true,1,3 Rue Dans Ville 4190 Les Mées,44.028899,5.97727,2022-05-21 14:48:55,complet,dev_integral,200-300€,z_SUV,6,no,Private,Highly Urban/ Urban,2
599858191,Clerc Le Guyon,F,francois81@noos.fr,1951,> 120k€,false,0,10 Rue Paul Faber 39300 Champagnole,46.742696,5.919348,2022-03-22 11:12:41,complet,dev_express,200-300€,Sports Car,21,no,Private,Highly Urban/ Urban,4
156257492,Colas,F,chantal53@free.fr,1962,> 120k€,true,0,20 Avenue de la République 38170 Seyssinet-Pariset,45.185473,5.696574,2022-05-06 19:34:02,complet,dev_integral,200-300€,z_SUV,14,no,Private,Highly Urban/ Urban,3
509887154,Colas du Le Roux,F,eugene32@gmail.com,1953,20k-40k€,false,0,2BIS Rue des Trois Maries 20000 Ajaccio,41.922735,8.738647,2022-03-08 10:38:53,complet,dev_integral,300-400€,Minivan,9,yes,Private,z_Highly Rural/ Rural,2
825220621,Colin,F,yves17@orange.fr,2012,40k-60k€,false,0,4 Rue Saint-Martin 5300 Laragne-Montéglin,44.315213,5.82097,2022-02-04 19:41:35,complet,dev_express,200-300€,z_SUV,12,no,Commercial,Highly Urban/ Urban,0
849526552,Colin,M,bretonlucie@ifrance.com,1974,100k-120k€,true,1,5 Impasse de la Garenne 79000 Bessines,46.298154,'-0.528584,2022-03-24 05:03:13,complet,dev_integral,300-400€,Van,11,yes,Commercial,z_Highly Rural/ Rural,0
689058670,Collet,F,hmartin@bouygtel.fr,1991,40k-60k€,false,0,10 Impasse du Faubourg 57640 Sanry-lès-Vigy,49.18187,6.281731,2022-03-18 15:22:24,complet,dev_premium,400-500€,z_SUV,13,no,Private,Highly Urban/ Urban,6
576718540,Collet,F,ydevaux@bouygtel.fr,1971,100k-120k€,false,0,29 Avenue du Mal de Lattre 79000 Niort,46.330483,'-0.470392,2022-02-18 17:27:16,complet,dev_integral,200-300€,Minivan,9,no,Private,Highly Urban/ Urban,0
888957957,Collin,M,carlierleon@live.com,2018,80k-100k€,false,0,305 Route de Clères 76690 Mont-Cauvaire,49.568989,1.111154,2022-02-08 23:25:47,complet,dev_express,200-300€,Minivan,1,no,Commercial,Highly Urban/ Urban,3
